id,year,title,event_type,authors
5139,2013,Sparse Additive Text Models with Low Rank Background,Poster,['Lei Shi']
514,1991,Hierarchies of adaptive experts,,"['Michael I. Jordan', 'Robert A. Jacobs']"
5140,2013,Documents as multiple overlapping windows into grids of counts,Poster,"['Nebojsa Jojic', 'Alessandro Perina', 'Manuele Bicego', 'Andrzej Truski']"
5141,2013,On Algorithms for Sparse Multi-factor NMF,Poster,"['Xin Wang', 'Siwei Lyu']"
5142,2013,Learning Adaptive Value of Information for Structured Prediction,Poster,"['Ben Taskar', 'David J. Weiss']"
5143,2013,Symbolic Opportunistic Policy Iteration for Factored-Action MDPs,Poster,"['Roni Khardon', 'Alan Fern', 'Prasad Tadepalli', 'Aswin Raghavan']"
5144,2013,Point Based Value Iteration with Optimal Belief Compression for Dec-POMDPs,Poster,"['Liam C. MacDermed', 'Charles L. Isbell']"
5145,2013,Convergence of Monte Carlo Tree Search in Simultaneous Move Games,Poster,"['Marc Lanctot', 'Viliam Lisy', 'Vojta Kovarik', 'Branislav Bosansky']"
5146,2013,Estimation Bias in Multi-Armed Bandit Algorithms for Search Advertising,Poster,"['Tao Qin', 'Min Xu', 'Tie-Yan Liu']"
5147,2013,"Optimization, Learning, and Games with Predictable Sequences",Poster,"['Karthik Sridharan', 'Sasha Rakhlin']"
5148,2013,Minimax Optimal Algorithms for Unconstrained Linear Optimization,Poster,"['Jacob Abernethy', 'Brendan McMahan']"
5149,2013,Online Learning with Costly Features and Labels,Poster,"['Ofer Dekel', 'Ohad Shamir', 'Nicol? Cesa-Bianchi']"
515,1991,Linear Operator for Object Recognition,,"['Shimon Ullman', 'Ronen Basri']"
5150,2013,The Pareto Regret Frontier,Poster,['Wouter M. Koolen']
5151,2013,Online Learning with Switching Costs and Other Adaptive Adversaries,Poster,"['Ofer Dekel', 'Ohad Shamir', 'Nicol? Cesa-Bianchi']"
5152,2013,High-Dimensional Gaussian Process Bandits,Poster,"['Andreas Krause', 'Volkan Cevher', 'Josip Djolonga']"
5153,2013,On Poisson Graphical Models,Poster,"['Eunho Yang', 'Zhandong Liu', 'Pradeep K. Ravikumar', 'Genevera I. Allen']"
5154,2013,Conditional Random Fields via Univariate Exponential Families,Poster,"['Eunho Yang', 'Zhandong Liu', 'Pradeep K. Ravikumar', 'Genevera I. Allen']"
5155,2013,Scalable kernels for graphs with continuous attributes,Poster,"['Aasa Feragen', 'Niklas Kasenburg', 'Jens Petersen', 'Marleen de Bruijne', 'Karsten Borgwardt']"
5156,2013,Near-optimal Anomaly Detection in Graphs using Lovasz Extended Scan Statistic,Poster,"['Aarti Singh', 'Akshay Krishnamurthy', 'James L. Sharpnack']"
5157,2013,Analyzing the Harmonic Structure in Graph-Based Learning,Poster,"['Zhenguo Li', 'Xiao-Ming Wu', 'Shih-Fu Chang']"
5158,2013,Learning Gaussian Graphical Models with Observed or Latent FVSs,Poster,"['Ying Liu', 'Alan Willsky']"
5159,2013,Global MAP-Optimality by Shrinking the Combinatorial Search Area with Convex Relaxation,Poster,"['Bogdan Savchynskyy', 'J?rg Hendrik Kappes', 'Paul Swoboda', 'Christoph Schn?rr']"
516,1991,Neural Network Routing for Random Multistage Interconnection Networks,,"['C. Lee Giles', 'Mark W. Goudreau']"
5160,2013,First-order Decomposition Trees,Poster,"['Nima Taghipour', 'Jesse Davis', 'Hendrik Blockeel']"
5161,2013,Binary to Bushy: Bayesian Hierarchical Clustering with the Beta Coalescent,Poster,"['Hal Daume III', 'Yuening Hu', 'Jordan L. Boyd-Graber', 'Z. Irene Ying']"
5162,2013,Parallel Sampling of DP Mixture Models using Sub-Cluster Splits,Poster,"['John W. Fisher III', 'Jason Chang']"
5163,2013,Lexical and Hierarchical Topic Regression,Poster,"['Jordan L. Boyd-Graber', 'Viet-An Nguyen', 'Philip Resnik']"
5164,2013,A Novel Two-Step Method for Cross Language Representation Learning,Poster,"['Yuhong Guo', 'Min Xiao']"
5165,2013,Learning word embeddings efficiently with noise-contrastive estimation,Poster,"['Andriy Mnih', 'Koray Kavukcuoglu']"
5166,2013,Training and Analysing Deep Recurrent Neural Networks,Poster,"['Benjamin Schrauwen', 'Michiel Hermans']"
5167,2013,Extracting regions of interest from biological images with convolutional sparse block coding,Poster,"['Maneesh Sahani', 'Marius Pachitariu', 'Adam M. Packer', 'Henry Dalgleish', 'Noah Pettit', 'Michael Hausser']"
5168,2013,Mapping paradigm ontologies to and from the brain,Poster,"['Bertrand Thirion', 'Gael Varoquaux', 'Yannick Schwartz']"
5169,2013,Geometric optimisation on positive definite matrices for elliptically contoured distributions,Poster,"['Suvrit Sra', 'Reshad Hosseini']"
517,1991,A Segment-Based Automatic Language Identification System,,"['Ronald A. Cole', 'Yeshwant K. Muthusamy']"
5170,2013,Estimating the Unseen: Improved Estimators for Entropy and other Properties,Poster,"['Paul Valiant', 'Gregory Valiant']"
5171,2013,Factorized Asymptotic Bayesian Inference for Latent Feature Models,Poster,"['Kohei Hayashi', 'Ryohei Fujimaki']"
5172,2013,Tracking Time-varying Graphical Structure,Poster,"['David Danks', 'Erich Kummerfeld']"
5173,2013,Sparse Inverse Covariance Estimation with Calibration,Poster,"['Han Liu', 'Tuo Zhao']"
5174,2013,A* Lasso for Learning a Sparse Bayesian Network Structure for Continuous Variables,Poster,"['Seyoung Kim', 'Jing Xiang']"
5175,2013,On model selection consistency of penalized M-estimators: a geometric theory,Poster,"['Jason D. Lee', 'Yuekai Sun', 'Jonathan E. Taylor']"
5176,2013,A multi-agent control framework for co-adaptation in brain-computer interfaces,Poster,"['Tony Jebara', 'Liam Paninski', 'Josh S. Merel', 'Roy Fox']"
5177,2013,Probabilistic Movement Primitives,Poster,"['Gerhard Neumann', 'Alexandros Paraschos', 'Christian Daniel', 'Jan R. Peters']"
5178,2013,Variational Policy Search via Trajectory Optimization,Poster,"['Sergey Levine', 'Vladlen Koltun']"
5179,2013,Learning Trajectory Preferences for  Manipulators via Iterative Improvement,Poster,"['Thorsten Joachims', 'Ashutosh Saxena', 'Ashesh Jain', 'Brian Wojcik']"
5180,2013,Forgetful Bayes and myopic planning: Human learning and decision-making in a bandit setting,Poster,"['Angela J. Yu', 'Shunan Zhang']"
5181,2013,Context-sensitive active sensing in humans,Poster,"['Angela J. Yu', 'Sheeraz Ahmad', 'He Huang']"
5182,2013,Bellman Error Based Feature Generation using Random Projections on Sparse Spaces,Poster,"['Doina Precup', 'Joelle Pineau', 'Amir massoud Farahmand', 'Mahdi Milani Fard', 'Yuri Grinberg']"
5183,2013,Reinforcement Learning in Robust Markov Decision Processes,Poster,"['Shie Mannor', 'Huan Xu', 'Shiau Hong Lim']"
5184,2013,Projected Natural Actor-Critic,Poster,"['Sridhar Mahadevan', 'Philip S. Thomas', 'William C. Dabney', 'Stephen Giguere']"
5185,2013,(More) Efficient Reinforcement Learning via Posterior Sampling,Poster,"['Benjamin Van Roy', 'Daniel Russo', 'Ian Osband']"
5186,2013,Adaptive Step-Size for Policy Gradient Methods,Poster,"['Marcello Restelli', 'Matteo Pirotta', 'Luca Bascetta']"
5187,2013,Policy Shaping: Integrating Human Feedback with Reinforcement Learning,Poster,"['Charles L. Isbell', 'Shane Griffith', 'Kaushik Subramanian', 'Jonathan Scholz', 'Andrea L. Thomaz']"
5188,2013,Optimistic policy iteration and natural actor-critic: A unifying view and a non-optimality result,Poster,['Paul Wagner']
5189,2013,DESPOT: Online POMDP Planning with Regularization,Poster,"['Wee Sun Lee', 'David Hsu', 'Nan Ye', 'Adhiraj Somani']"
519,1991,Adaptive Development of Connectionist Decoders for Complex Error-Correcting Codes,,"['Sheri L. Gish', 'Mario Blaum']"
5190,2013,Approximate Dynamic Programming Finally Performs Well in the Game of Tetris,Poster,"['Mohammad Ghavamzadeh', 'Bruno Scherrer', 'Victor Gabillon']"
5191,2013,Reward Mapping for Transfer in Long-Lived Agents,Poster,"['Richard L. Lewis', 'Xiaoxiao Guo', 'Satinder Singh']"
5192,2013,Learning a Deep Compact Image Representation for Visual Tracking,Poster,"['Dit-Yan Yeung', 'Naiyan Wang']"
5193,2013,Learning the Local Statistics of Optical Flow,Poster,"['Yair Weiss', 'Daniel Zoran', 'Dan Rosenbaum']"
5194,2013,"Third-Order Edge Statistics: Contour Continuation, Curvature, and Cortical Connections",Poster,"['Matthew Lawlor', 'Steven W. Zucker']"
5195,2013,What Are the Invariant Occlusive Components of Image Patches? A Probabilistic Generative Approach,Poster,"['J?rg L?cke', 'Zhenwen Dai', 'Georgios Exarchakis']"
5196,2013,Action from Still Image Dataset and Inverse Optimal Control to Learn Task Specific Visual Scanpaths,Poster,"['Cristian Sminchisescu', 'Stefan Mathe']"
5197,2013,Action is in the Eye of the Beholder: Eye-gaze Driven Model for Spatio-Temporal Action Localization,Poster,"['Leonid Sigal', 'Greg Mori', 'Michalis Raptis', 'Nataliya Shapovalova']"
5198,2013,"Higher Order Priors for Joint Intrinsic Image, Objects, and Attributes Estimation",Poster,"['Carsten Rother', 'Philip Torr', 'Vibhav Vineet']"
5199,2013,Decision Jungles: Compact and Rich Models for Classification,Poster,"['John Winn', 'Pushmeet Kohli', 'Sebastian Nowozin', 'Antonio Criminisi', 'Jamie Shotton', 'Toby Sharp']"
52,1987,Teaching Artificial Neural Systems to Drive: Manual Training Techniques for Autonomous Systems,,"['J. F. Shepanski', 'S. A. Macy']"
520,1991,Rule Induction through Integrated Symbolic and Subsymbolic Processing,,"['Paul Smolensky', 'Michael C. Mozer', 'Clayton McMillan']"
5200,2013,Non-Linear Domain Adaptation with Boosting,Poster,"['Pascal Fua', 'Carlos J. Becker', 'Christos M. Christoudias']"
5201,2013,Modeling Clutter Perception using Parametric Proto-object Partitioning,Poster,"['Dimitris Samaras', 'Chen-Ping Yu', 'Wen-Yu Hua', 'Greg Zelinsky']"
5202,2013,Mid-level Visual Element Discovery as Discriminative Mode Seeking,Poster,"['Abhinav Gupta', 'Carl Doersch', 'Alexei A. Efros']"
5203,2013,Optimal integration of visual speed across different spatiotemporal frequency channels,Poster,"['Alan A. Stocker', 'Matjaz Jogan']"
5204,2013,DeViSE: A Deep Visual-Semantic Embedding Model,Poster,"['Samy Bengio', 'Andrea Frome', 'Greg S. Corrado', 'Jon Shlens', 'Jeff Dean', ""Marc'Aurelio Ranzato"", 'Tomas Mikolov']"
5205,2013,Visual Concept Learning: Combining Machine Vision and Bayesian Generalization on Concept Hierarchies,Poster,"['Trevor Darrell', 'Yangqing Jia', 'Joshua T. Abbott', 'Tom Griffiths', 'Joseph L. Austerweil']"
5206,2013,Learning invariant representations and applications to face verification,Poster,"['Tomaso Poggio', 'Joel Z. Leibo', 'Qianli Liao']"
5207,2013,Deep Neural Networks for Object Detection,Poster,"['Christian Szegedy', 'Alexander Toshev', 'Dumitru Erhan']"
5208,2013,Fast Template Evaluation with Vector Quantization,Poster,"['David Forsyth', 'Mohammad Amin Sadeghi']"
5209,2013,Transfer Learning in a Transductive Setting,Poster,"['Marcus Rohrbach', 'Sandra Ebert', 'Bernt Schiele']"
521,1991,Neural Network - Gaussian Mixture Hybrid for Speech Recognition or Density Estimation,,"['Yoshua Bengio', 'Renato De Mori', 'Giovanni Flammia', 'Ralf Kompe']"
5210,2013,Reshaping Visual Datasets for Domain Adaptation,Poster,"['Fei Sha', 'Kristen Grauman', 'Boqing Gong']"
5211,2013,Heterogeneous-Neighborhood-based Multi-Task Local Learning Algorithms,Poster,['Yu Zhang']
5212,2013,Learning Feature Selection Dependencies in Multi-task Learning,Poster,"['Daniel Hern?ndez-Lobato', 'Jos? Miguel Hern?ndez-Lobato']"
5213,2013,Parametric Task Learning,Poster,"['Masashi Sugiyama', 'Ichiro Takeuchi', 'Shinichi Nakajima', 'Tatsuya Hongo']"
5214,2013,Direct 0-1 Loss Minimization and Margin Maximization with Boosting,Poster,"['Shaojun Wang', 'Shaodan Zhai', 'Tian Xia', 'Ming Tan']"
5215,2013,Reservoir Boosting : Between Online and Offline Ensemble Learning,Poster,"['Leonidas Lefakis', 'Fran?ois Fleuret']"
5216,2013,Beyond Pairwise: Provably Fast Algorithms for Approximate ,Poster,"['Ping Li', 'Anshumali Shrivastava']"
522,1991,Induction of Multiscale Temporal Structure,,['Michael C. Mozer']
5220,1997,Learning Generative Models with the Up Propagation Algorithm,,"['H. Sebastian Seung', 'Jong-Hoon Oh']"
5221,1997,A Neural Network Based Head Tracking System,,"['H. S. Seung', 'Daniel D. Lee']"
5222,2014,Top Rank Optimization in Linear Time,Poster,"['Rong Jin', 'Zhi-Hua Zhou', 'Nan Li']"
5223,2014,SerialRank: Spectral Ranking using Seriation,Poster,"['Fajwel Fogel', ""Alexandre d'Aspremont"", 'Milan Vojnovic']"
5224,2014,Magnitude-sensitive preference formation`,Poster,"['Paul R. Schrater', 'Ed Vul', 'Nisheeth Srivastava']"
5225,2014,Learning Mixed Multinomial Logit Model from Ordinal Data,Poster,"['Devavrat Shah', 'Sewoong Oh']"
5226,2014,Near-Optimal Density Estimation in Near-Linear Time Using Variable-Width Histograms,Poster,"['Rocco A. Servedio', 'Siu On Chan', 'Ilias Diakonikolas', 'Xiaorui Sun']"
5227,2014,Factoring Variations in Natural Images with Deep Gaussian Mixture Models,Poster,"['Benjamin Schrauwen', 'Aaron van den Oord']"
5228,2014,Robust Kernel Density Estimation by Scaling and Projection in Hilbert Space,Poster,"['Clayton Scott', 'Robert A. Vandermeulen']"
5229,2014,"Distributed Estimation, Information Loss and Exponential Families",Poster,"['Qiang Liu', 'Alexander T. Ihler']"
523,1991,Learning Unambiguous Reduced Sequence Descriptions,,['J?rgen Schmidhuber']
5230,2014,Sensory Integration and Density Estimation,Poster,"['Philip N. Sabes', 'Joseph G. Makin']"
5231,2014,General Table Completion using a Bayesian Nonparametric Model,Poster,"['Zoubin Ghahramani', 'Isabel Valera']"
5232,2014,Dependent nonparametric trees for dynamic hierarchical clustering,Poster,"['Qirong Ho', 'Eric P. Xing', 'Sinead A. Williamson', 'Kumar Dubey']"
5233,2014,Sparse Bayesian structure learning with ?dependent relevance determination? priors,Poster,"['Mijung Park', 'Jonathan W. Pillow', 'Oluwasanmi O. Koyejo', 'Anqi Wu']"
5234,2014,Mondrian Forests: Efficient Online Random Forests,Poster,"['Yee Whye Teh', 'Daniel M. Roy', 'Balaji Lakshminarayanan']"
5235,2014,Parallel Sampling of HDPs using Sub-Cluster Splits,Poster,"['John W. Fisher III', 'Jason Chang']"
5236,2014,Localized Data Fusion for Kernel k-Means Clustering with Application to Cancer Biology,Poster,"['Mehmet G?nen', 'Adam A. Margolin']"
5237,2014,Learning with Fredholm Kernels,Poster,"['Mikhail Belkin', 'Yusu Wang', 'Qichao Que']"
5238,2014,Scalable Kernel Methods via Doubly Stochastic Gradients,Poster,"['Le Song', 'Maria-Florina F. Balcan', 'Yingyu Liang', 'Bo Dai', 'Bo Xie', 'Niao He', 'Anant Raj']"
5239,2014,Kernel Mean Estimation via Spectral Filtering,Poster,"['Bernhard Sch?lkopf', 'Krikamol Muandet', 'Bharath Sriperumbudur']"
524,1991,Network Model of State-Dependent Sequencing,,"['J. Allan Hobson', 'Adam N. Mamelak', 'Jeffrey P. Sutton']"
5240,2014,Subspace Embeddings for the Polynomial Kernel,Poster,"['Haim Avron', 'David Woodruff', 'Huy Nguyen']"
5241,2014,Learning the Learning Rate for Prediction with Expert Advice,Poster,"['Peter Gr?nwald', 'Wouter M. Koolen', 'Tim van Erven']"
5242,2014,Delay-Tolerant Algorithms for Asynchronous Distributed Online Learning,Poster,"['Matthew Streeter', 'Brendan McMahan']"
5243,2014,Efficient Minimax Strategies for Square Loss Games,Poster,"['Wouter M. Koolen', 'Peter L. Bartlett', 'Alan Malek']"
5244,2014,Online Decision-Making in General Combinatorial Spaces,Poster,"['Shivani Agarwal', 'Arun Rajkumar']"
5245,2014,Model-based Reinforcement Learning and the Eluder Dimension,Poster,"['Benjamin Van Roy', 'Ian Osband']"
5246,2014,Algorithms for CVaR Optimization in MDPs,Poster,"['Mohammad Ghavamzadeh', 'Yinlam Chow']"
5247,2014,Sparse Multi-Task Reinforcement Learning,Poster,"['Alessandro Lazaric', 'Marcello Restelli', 'Daniele Calandriello']"
5248,2014,Probabilistic Differential Dynamic Programming,Poster,"['Yunpeng Pan', 'Evangelos Theodorou']"
5249,2014,Weighted importance sampling for off-policy learning with linear function approximation,Poster,"['Richard S. Sutton', 'A. Rupam Mahmood', 'Hado P. van Hasselt']"
525,1991,A Network of Localized Linear Discriminants,,['Martin S. Glassman']
5250,2014,A Representation Theory for Ranking Functions,Poster,"['Pradeep K. Ravikumar', 'Harsh H. Pareek']"
5251,2014,Near-Optimal-Sample Estimators for Spherical Gaussian Mixtures,Poster,"['Alon Orlitsky', 'Jayadev Acharya', 'Ananda Theertha Suresh', 'Ashkan Jafarpour']"
5252,2014,Tighten after Relax: Minimax-Optimal Sparse PCA in Polynomial Time,Poster,"['Han Liu', 'Zhaoran Wang', 'Huanran Lu']"
5253,2014,Consistency of weighted majority votes,Poster,"['Aryeh Kontorovich', 'Daniel Berend']"
5254,2014,Quantized Estimation of Gaussian Sequence Models in Euclidean Balls,Poster,"['John Lafferty', 'Yuancheng Zhu']"
5255,2014,On the Convergence Rate of Decomposable Submodular Function Minimization,Poster,"['Stefanie Jegelka', 'Michael I. Jordan', 'Robert Nishihara']"
5256,2014,Parallel Direction Method of Multipliers,Poster,"['Huahua Wang', 'Arindam Banerjee', 'Zhi-Quan Luo']"
5257,2014,Constant Nullspace Strong Convexity and Fast Convergence of Proximal Methods under High-Dimensional Settings,Poster,"['Cho-Jui Hsieh', 'Pradeep K. Ravikumar', 'Inderjit S. Dhillon', 'Ian En-Hsu Yen']"
5258,2014,SAGA: A Fast Incremental Gradient Method With Support for Non-Strongly Convex Composite Objectives,Poster,"['Simon Lacoste-Julien', 'Aaron Defazio', 'Francis Bach']"
5259,2014,Time--Data Tradeoffs by Aggressive Smoothing,Poster,"['Volkan Cevher', 'Stephen Becker', 'John J. Bruer', 'Joel A. Tropp']"
526,1991,Oscillatory Model of Short Term Memory,,"['David Horn', 'Marius Usher']"
5260,2014,Local Linear Convergence of Forward--Backward under Partial Smoothness,Poster,"['Jalal Fadili', 'Jingwei Liang', 'Gabriel Peyr?']"
5261,2014,Simple MAP Inference via Low-Rank Relaxations,Poster,"['Christopher D. Manning', 'Percy S. Liang', 'Sida Wang', 'Roy Frostig']"
5262,2014,Inferring synaptic conductances from spike trains with a biophysically inspired point process model,Poster,"['Fred Rieke', 'E.J. Chichilnisky', 'Jonathan W. Pillow', 'Kenneth W. Latimer']"
5263,2014,Low-dimensional models of neural population activity in sensory cortical circuits,Poster,"['Jakob H. Macke', 'Evan W. Archer', 'Jonathan W. Pillow', 'Urs Koster']"
5264,2014,Inferring sparse representations of continuous signals with continuous orthogonal matching pursuit,Poster,"['Jonathan W. Pillow', 'Karin C. Knudson', 'Jacob Yates', 'Alexander Huk']"
5265,2014,Fast Sampling-Based Inference in Balanced Neuronal Networks,Poster,"['Guillaume Hennequin', 'Mate Lengyel', 'Laurence Aitchison']"
5266,2014,Information-based learning by agents in unbounded state spaces,Poster,"['Fritz Sommer', 'Shariq A. Mobin', 'James A. Arnemann']"
